news;internet;politics;lrscale;obedience;health;religious;relattend;livewomarr;divorced;edu3;edu6;zamieszkanie3;rozwod_balanced
120;5;1;1;2;2;2;5;2;2;3;6;3; 
120;5;1;1;4;1;0;7;1;2;3;5;1; 
120;5;1;3;1;1;5;3;2;2;2;3;1; 
120;5;1;3;2;3;1;7;2;2; ; ;1; 
120;5;1;3;5;2;0;7; ; ; ; ; ; 
120;5;1;4;1;2;1;5;1;1;2;4;1;1
120;5;1;4;2;2;8;3;2;2;2;3;2; 
120;5;1;5;1;2;1;7; ; ; ; ; ; 
120;5;1;5;1;3;3;6;2;2;3;6;2; 
120;5;1;5;2;2;2;6;1;2;3;6;1; 
120;5;1;5;3;2;7;3;1;2;3;6;3; 
120;5;1;5;3;2;8;5;2;2;1;1;3; 
120;5;1;5;4;2;4;4;1;2;3;6;2; 
120;5;1;5;4;4;1;5;2;2;3;6;1; 
120;5;1;5;5;3;2;6;2;1;3;6;2;1
120;5;1;9;1;2;7;3;2;2;2;4;1; 
120;5;1;9;1;2;7;4;1;1;2;4;3;1
120;5;1;9;4;2;4;5;1;2;3;6;2; 
120;5;1;9;4;3;4;5;2;2;1;1;1; 
120;5;1;10;2;2;10;2;2;2;3;6;2; 
120;5;1;10;2;3;10;2;2;2;1;2;3;2
120;5;2; ;1;2;8;3;2;2;2;3;1; 
120;5;2; ;3;3;8;2;2;2;2;4;2; 
120;5;2; ;4;2;10;6;2;2;2;3;2; 
120;5;2;0;2;1;0;6;1;2;3;5;3; 
120;5;2;0;2;3;1;6;1;2;2;3;1; 
120;5;2;0;2;4;8;5;2;2;1;1;3;2
120;5;2;0;3;2;6;6;1;2;2;3;3; 
120;5;2;0;3;3;3;5;1;2;2;3;1; 
120;5;2;0;4;3;0;7;1;2;2;4;2; 
120;5;2;1;4;2;7;5;1;2;3;6;1; 
120;5;2;2;4;1;0;7;1;2;3;6;1; 
120;5;2;2;4;1;5;5;1;2;3;6;1; 
120;5;2;2;4;2;1;6; ;2;3;6;1; 
120;5;2;3;1;2;5;5; ;2;3;5;2; 
120;5;2;3;2;1;7;4;1;1;3;6;2;1
120;5;2;3;2;3; ;5;1;1;2;3;1;1
120;5;2;3;4;3;0;7; ;2;3;6;2; 
120;5;2;4;1;3;1;6;2;2;3;6;2; 
120;5;2;4;2;1;0;7;1;2;2;3;1; 
120;5;2;4;2;2;7;7;2;2;2;4;2; 
120;5;2;4;2;3;3;6;2;2;2;3;2; 
120;5;2;4;3;2; ; ;2;2;3;6;1; 
120;5;2;4;3;2;3;6;2;2;3;5;2; 
120;5;2;5;1;2;0;7;1;2;2;3;1; 
120;5;2;5;1;2;0;7;2;2;2;3;2; 
120;5;2;5;1;3;8;3;2;2;2;3;2; 
120;5;2;5;2;1;9;3;2;2;1;1;3;2
120;5;2;5;2;2;2;5;1;2;3;6;2; 
120;5;2;5;2;2;3;4;2;2;1;1;2;2
120;5;2;5;2;2;8;3;2;2;2;3;1; 
120;5;2;5;2;3;3;5;2;2;1;2;3; 
120;5;2;5;2;3;3;6; ;2;2;4;2; 
120;5;2;5;2;3;8;4;2;2;2;4;2; 
120;5;2;5;3;2;0;7;2;2;3;6;1; 
120;5;2;5;3;2;4;4;1;2;3;6;3; 
120;5;2;5;3;2;5;5;1;2;2;4;2; 
120;5;2;5;3;3;3;6; ;2;2;3;2; 
120;5;2;5;3;3;3;7;2;2;2;3;2; 
120;5;2;5;3;3;5;3;1;2;1;2;3; 
120;5;2;5;3;3;6;4;2;2;2;3;2; 
120;5;2;5;3;3;8;3; ;2;2;4;1; 
120;5;2;5;3;3;9;3;2;2;2;4;2; 
120;5;2;5;3;3;10;3;2;2; ; ;3;2
120;5;2;5;4;2;1;7;2;2;3;6;1; 
120;5;2;5;4;2;3;6;2;2;1;2;2; 
120;5;2;5;4;2;3;7;1;2;3;5;3; 
120;5;2;5;4;3;6;2;2;2;1;2;2; 
120;5;2;5;5;2;3;6;1;2;2;3;3; 
120;5;2;6;3;2;8;3;2;2;3;6;1; 
120;5;2;6;3;3;3;5;1;2;3;5;3; 
120;5;2;6;4;2;3;6;2;2;2;3;2; 
120;5;2;7;3;2;5;5;2;1;2;4;2;1
120;5;2;7;3;2;8;3;2;2;1;2;2; 
120;5;2;7;3;2;8;3;2;2;3;5;2; 
120;5;2;7;3;2;8;3;2;2;3;6;2; 
120;5;2;7;3;3;7;4;2;2;3;6;2; 
120;5;2;7;4;3;1;5;2;2;2;4;1; 
120;5;2;8;3;2;1;6;1;2;3;6;1; 
120;5;2;8;3;3;4;7; ; ; ; ; ; 
120;5;2;8;4;4;8;3;2;2;3;6;1; 
120;5;2;8;5;2;7;5;1;2;3;6;1; 
120;5;2;9;1;2;9;1;2;2;3;6;3; 
120;5;2;9;2;2;8;4;2;2;3;6;2; 
120;5;2;10;1;2;5;6;2;2;2;4;2; 
120;5;2;10;1;2;8;3;2;2;2;4;3; 
120;5;2;10;1;2;10;4;2;2;1;2;2; 
120;5;2;10;1;3;10;3;2;2;1;2;3; 
120;5;2;10;2;2;7;3;2;2;3;6;3; 
120;5;2;10;2;3;9;4;2;2;1;2;3; 
120;5;2;10;2;3;10;2;2;2;1;1;3; 
120;5;2;10;3;1;8;3;2;2;1;1;3; 
120;5;2;10;3;2;5;5;1;2;2;3;1; 
120;5;2;10;3;3;7;3;2;2;2;3;3; 
120;5;2;10;4;3;0;7; ;1;3;6;2;1
120;5;3; ;3;3;3;6; ;2;2;4;1; 
120;5;3; ;3;3;4;6;1;2;3;6;3; 
120;5;3;2;2;2;1;7;1;2;3;6;1; 
120;5;3;2;3;3;0;7;2;2;2;3;2; 
120;5;3;3;4;2;7;6; ;2;3;6;3; 
120;5;3;3;4;3;0;7;1;2;3;6;1; 
120;5;3;4;2;2;2;6;1;2;3;6;2; 
120;5;3;4;4;3; ; ;2;2;3;6;2; 
120;5;3;4;5;2;0;7; ;2;2;4;1; 
120;5;3;5;1;2;4;6;1;2;3;6;1; 
120;5;3;5;1;2;5;5;1;2;1;1;3;2
120;5;3;5;2;1;7;4;2;2;3;6;3; 
120;5;3;5;2;2;2;5;2;2;2;4;3; 
120;5;3;5;2;3;5;4;2;2;1;2;3; 
120;5;3;5;3;1;6;4;1;2;2;3;3; 
120;5;3;5;3;2;0;7;2;2;2;4;1; 
120;5;3;5;3;3;6;4;2;2;3;6;3; 
120;5;3;5;4;2;3;5;2;2;1;2;2; 
120;5;3;5;5;3;0;7;1;2;2;3;3; 
120;5;3;6;2;2;7;3;2;2;3;6;2; 
120;5;3;6;2;2;8;3;2;2;1;2;3; 
120;5;3;6;3;2;7;3;1;1;2;4;2;1
120;5;3;7;1;2;7;3;2;2;1;2;3;2
120;5;3;8;2;3;7;5;1;1;1;2;2;1
120;5;3;9;1;2;9;3;2;2;3;6;2; 
120;5;3;10;1;3;6;4;2;2;1;2;1; 
120;5;3;10;1;3;10;4;1;2;1;2;2; 
120;5;3;10;2;2;9;3;2;2;2;4;2; 
120;5;4; ;3;4;7;6;2;2;3;5;3; 
120;5;4;2;3;3;5;7;2;2;2;4;1; 
120;5;4;5;2;2;3;5;1;1;1;1;3;1
130;1;3;5;2;3;7;4;2;2;1;2;3;2
130;1;3;10;4;3;5;5;2;2;1;1;3; 
130;2;3;8;2;3;8;3;2;2;1;1;3; 
130;2;3;10;2;2; ;2;2;2;2;3;3; 
130;3;2;5;1;3;10;3;2;2;2;4;3; 
130;3;2;10;1;3; ;4;2;2;2;3;1; 
130;3;3;9;3;3;7;5;2;2;2;4;3; 
130;3;3;10;1;2;7;3;2;2;1;2;3; 
130;5;2; ;2;3;10;4;2;2;3;5;1; 
130;5;2;3;2;3;4;4;2;2;3;5;3; 
130;5;2;5;2;2;5;5;2;2;2;4;3; 
130;5;2;7;3;2;7;5;2;2;1;1;3;2
130;5;3;5;4;2;7;5;1;2;3;5;3; 
132;1;2;8;4;5;2;7;1;2;1;1;2;2
132;5;2;9;2;2;7;3;2;2;3;5;3; 
135;1;3;7;2;3;4;7;2;2;1;2;3; 
135;2;2;10;2;2;5;5; ;2;1;2;1; 
135;5;2;2;2;3;5;4;2;2;1;1;3; 
140;1;2;3;2;3;4;4;1;1;1;1;3;1
140;1;2;5;2;2;8;4;2;2;2;4;3; 
140;1;3;10;2;3;8;3; ;2;1;1;3; 
140;2;2;10;2;2;10;2;2;2;3;6;2; 
140;2;4;4;2;3;5;3;2;2;1;1;1; 
140;3;2;5;3;3;1;6;1;2;3;5;2; 
140;4;2;4;3;2; ;7;1;2;2;4;1; 
140;4;3; ; ;2;6;5;2;2;1;1;3; 
140;5;1;0;2;3;5;5;1;1;2;4;2;1
140;5;1;7;4;2;3;5;2;2;3;5;2; 
140;5;1;10;2;2;10;3;2;2;1;2;3; 
140;5;2;1;4;2;0;7;1;2;3;6;3; 
140;5;2;5;2;4;6;6; ;1;1;2;2;1
140;5;2;8;2;2;9;4;2;2;2;3;3; 
140;5;3;5;3;2;6;3;1;2;1;1;3; 
140;5;3;5;4;2;6;5;2;2;1;2;2; 
140;5;3;10;2;2;2;5;2;2;3;5;3; 
145;5;2;4;1;2;5;5;2;2;2;4;2; 
150; ;1;10;2;3;10;2;2;2;1;2;2; 
150; ;2;10;1;3;10;3;2;1;1;2;2;1
150;1;1;0;2;2;5;3;2;2;2;3;3; 
150;1;1;10;2;4;5;4;2;2;2;4;3; 
150;1;2;0;1;2;5;3;2;2;2;3;1; 
150;1;2;0;5;3;0;7;2;2;3;6;1; 
150;1;2;5;1;4; ;3;2;2;1;1;3; 
150;1;2;5;2;2;5;3;2;2;2;4;3; 
150;1;2;5;2;5;5;5;2;2;1;1;3; 
150;1;2;7;2;4;6;5;2;2;1;1;3; 
150;1;2;8;2;3;6;5;2;2;1;1;2; 
150;1;2;10;1;1;10;3;2;2;1;1;3; 
150;1;2;10;1;3;10;2;2;2;1;2;1;2
150;1;2;10;2;2;3;3;2;2;1;2;2; 
150;1;2;10;2;3;8;5;2;2;1;2;2; 
150;1;2;10;2;4;10;1;2;2;2;3;3; 
150;1;3; ;2;2;7;3; ; ;1;1;3; 
150;1;3;0;1;2;8;3;2;2;1;2;3; 
150;1;3;7;1;3;7;3;2;2;2;4;1; 
150;1;3;10;2;3;5;3;2;2;1;2;3; 
150;1;3;10;2;3;7;3;2;2;1;1;3; 
150;1;3;10;3;2;8;3;2;2;1;2;3; 
150;2;1;0;2;2;2;6;2;2;2;4;1; 
150;2;1;10;1;3;8;3;2;2;1;2;3; 
150;2;2;4;4;3;0;7;2;2;3;6;2; 
150;2;2;5;3;3;0;7;2;1;2;4;2;1
150;2;2;10;1;2;9;3;2;2;3;6;2; 
150;2;2;10;1;3;10;2;2;2;1;1;3; 
150;2;2;10;2;2;8;5;2;2;1;2;2; 
150;2;2;10;2;3;7;4;2;2;2;4;2; 
150;2;2;10;2;3;10;5;2;1;1;1;3;1
150;2;3; ;2;3;5;3; ; ;3;6;3; 
150;2;3;5;2;1;6;3;2;2;1;1;3;2
150;2;3;5;3;3;6;4;2;2;1;1;3; 
150;2;3;10;2;2;10;3;2;2;1;2;2; 
150;2;3;10;5;3;9;3;2;2;1;2;3; 
150;3;1;0;5;2;4;6;2;2;1;2;1; 
150;3;1;8;2;2;6;3;2;2;3;5;1; 
150;3;1;10;1;2;5;5; ;1;2;4;2;1
150;3;2;0;2;2;10;3; ;1;1;2;2;1
150;3;2;2;1;2;5;5;2;2;2;4;2; 
150;3;2;3;4;2; ;7;2;1;2;4;2;1
150;3;2;7;1;4;10;3;2;2;1;1;3; 
150;3;2;10;1;2;9;2; ; ;1;1;3; 
150;3;2;10;4;3;2;6;2;2;2;3;2; 
150;3;3;4;3;3;2;5;2;2;1;2;3;2
150;3;3;5;2;2;4;5;2;2;2;4;1; 
150;3;3;5;3;3;7;3;2;2;1;2;1; 
150;3;3;5;4;4;2;3;2;2;1;1;2; 
150;3;3;9;2;2;7;4;2;2;2;4;1; 
150;3;3;10;2;3;10;4;2;2;1;2;3; 
150;4;1;10;1;2;9;4;1;1;3;5;2;1
150;4;2; ;2;2;6;5;2;2;1;1;3; 
150;4;2;0;1;2;10;5;2;2;2;3;2; 
150;4;2;0;2;2;3;5;2;2;2;3;3; 
150;4;2;2;1;2;2;5;2;2;2;4;2; 
150;4;2;3;2;2;2;7;1;2;3;5;1; 
150;4;2;8;2;2;9;3;2;2;2;4;2; 
150;4;2;8;2;3;5;3;2;2;1;1;2; 
150;4;3;0;2;2;1;6;1;2;3;6;2; 
150;4;3;0;3;2;6;5;2;2;2;3;3; 
150;4;3;4;2;3;8;2;2;2;2;4;3; 
150;4;3;5;2;3;5;5;2;2;2;3;3; 
150;4;4;6;2;2;9;6; ;2;2;3;2; 
150;5;1;0;5;2;1;7;2;2;3;6;2; 
150;5;1;2;2;2;5;7; ;2;3;6;1; 
150;5;1;2;5;2;2;7;1;2;3;6;1; 
150;5;1;3;2;2;10;3;2;2;3;6;1; 
150;5;1;3;3;2;4;6; ;2;2;3;2; 
150;5;1;3;3;3;6;7;2;2;3;6;2; 
150;5;1;3;4;3;5;6;2;2;3;6;2; 
150;5;1;5;1;2;5;5;2;2;3;6;3; 
150;5;1;6;2;3;8;3;2;2;3;6;3; 
150;5;1;7;3;2;8;3;2;2;3;6;1; 
150;5;1;8;2;2;7;6;1;2;3;6;1; 
150;5;1;10;1;2;10;4; ; ;2;4;3; 
150;5;1;10;1;3;10;3;2;2;2;3;2; 
150;5;1;10;2;2;10;3;2;2;2;3;2; 
150;5;1;10;3;3;7;3;2;2;3;6;3; 
150;5;2; ;2;3;1; ;2;2;2;4;2; 
150;5;2;0;2;1;4;5;1;1;2;4;1;1
150;5;2;0;2;2;5;5;1;2;3;5;1; 
150;5;2;0;2;4;0;7;2;2;2;4;2; 
150;5;2;0;3;2;2;6;1;2;3;6;1; 
150;5;2;1;2;3;1;7;2;2;3;6;1; 
150;5;2;2;4;2;4;3; ; ; ; ; ; 
150;5;2;3;1;2;3;6;2;2;1;2;2; 
150;5;2;3;1;2;3;7;2;2;3;6;2; 
150;5;2;3;2;2;3;5;2;2;2;3;2; 
150;5;2;3;4;3;5;7; ;2;1;2;1; 
150;5;2;4;4;3;2;6;1;2;3;6;3; 
150;5;2;5;1;2;5;5;1;1;2;4;3;1
150;5;2;5;1;3;2;7;1;1;3;6;1;1
150;5;2;5;1;3;3;6;2;1;3;6;1;1
150;5;2;5;2;2;1;7;1;2;2;3;3; 
150;5;2;5;2;2;5;5;1;2;1;2;1; 
150;5;2;5;3;2;2;5; ;2;2;4;1; 
150;5;2;5;3;2;8;5;1;2;2;3;3; 
150;5;2;5;3;3;5;6;1;2;1;2;3;2
150;5;2;5;4;2;8;3;2;2;3;6;3; 
150;5;2;6;2;3;6;4; ;1;3;5;1;1
150;5;2;7;2;1;6;3;2;2;3;6;2; 
150;5;2;7;2;3;9;2;2;2;2;3;3; 
150;5;2;7;3;2;1;6;2;2;3;6;2; 
150;5;2;8;2;3;8;3;2;2;2;3;3; 
150;5;2;10;1;1;10;2;2;1;3;6;1;1
150;5;2;10;1;2;7;5;2;2;3;5;1; 
150;5;2;10;1;2;10;3;2;2;2;3;1; 
150;5;2;10;1;4;7;2;2;2;1;2;1; 
150;5;2;10;2;3;5;5;2;2;2;4;2; 
150;5;2;10;4;2;5;3;2;2;3;6;2; 
150;5;3; ;2;2; ; ; ; ;2;4; ; 
150;5;3;0;5;3;3;6;2;2;2;3;3; 
150;5;3;3;2;4;7;3;2;2;3;6;1; 
150;5;3;3;3;4;0;6;2;2;1;2;3; 
150;5;3;3;5;3;6;5;2;2;1;1;3; 
150;5;3;5;2;1;2;6;2;2;2;4;2; 
150;5;3;5;3;3;6;4;1;2;2;4;2; 
150;5;3;5;3;4;7;7;2;1;1;2;1;1
150;5;3;5;4;3;4;5; ; ; ; ; ; 
150;5;3;7;2;1;2;5;1;2;2;3;3; 
150;5;3;10;1;3;10;3;2;2;2;3;3; 
160;2;2;8;3;3;8;3;2;2;1;2;3; 
160;2;2;10;2;3;9;2;2;2;1;2;3; 
160;5;2;4;1;3;8;2;2;2;3;6;1; 
160;5;2;6;1;2;8;3;2;2;1;2;2; 
160;5;2;6;4;4;3;7;2;2;2;3;1; 
160;5;3;8;1;3;8;3;2;2;3;6;2; 
165;2;2;7;2;2;10;1;2;2;2;4;2; 
165;5;2;5;4;2;0;7;2;2;2;4;2; 
170;1;3;0;1;4;10;3;2;2;1;2;1; 
170;2;2;10;2;2;10;2;2;2;1;2;3; 
170;2;3;8;3;4;8;2;2;2;1;2;3; 
170;3;2;0;3;5;1;7;2;2;2;3;1; 
170;4;2;5;2;3;10;2;2;2;1;2;3; 
170;4;3;3; ; ; ; ; ; ; ; ; ; 
170;5;1;9;3;2;3;6;1;2;3;6;2; 
170;5;2;5;2;3;8;3; ;2;2;3;2; 
170;5;2;5;4;2;2;6;1;1;3;6;1;1
180; ;2;1;1;3;8;5;2;2;2;4;2; 
180;1;1;5;2;4;3;5;1;2;1;2;1; 
180;1;1;10;1;3;9;3;2;2;1;1;3; 
180;1;1;10;1;3;9;3;2;2;2;3;2; 
180;1;1;10;1;3;10;2;1;1;1;1;3;1
180;1;1;10;1;4;10;2; ; ;1;2;3; 
180;1;1;10;2;3;5;3;2;2;1;1;1; 
180;1;2;4;1;3;7;3;2;2;1;2;3; 
180;1;2;5;1;3;4;3;2;2;3;6;1; 
180;1;2;5;3;2;2;6; ; ;2;4;1; 
180;1;2;9;1;3;10;1;1;2;1;1;3; 
180;1;2;10;1;3;8;3;2;2;2;3;3; 
180;1;3;5;2;3;5;3;2;2;2;4;2; 
180;1;3;8;2;2;8;4;1;2;1;1;3;2
180;1;3;8;2;4;5;6;2;2;1;2;3; 
180;1;3;10;2;2;10;3;2;2;1;1;3; 
180;1;4; ;3;4;8;1;2;2;1;1;2;2
180;1;4;5;3;3;5;5;1;2;1;2;2;2
180;2;1; ;1;1;10;2;2;2;1;2;1; 
180;2;1;9;1;3;6;5; ; ; ; ; ; 
180;2;2;0;3;2;2;6;2;2;3;5;2; 
180;2;2;5;3;3;9;2;2;2;1;2;3; 
180;2;2;5;3;4;7; ; ;2;2;3;1; 
180;2;2;6;1;2;8;3;2;2;1;2;3; 
180;2;2;10;1;2;5;5;1;2;1;2;1; 
180;2;2;10;2;3;2;5;1;1;2;4;2;1
180;2;2;10;2;3;3;3;2;2;2;4;3; 
180;2;3;3;2;5;3;5;2;1;2;4;3;1
180;2;3;10;1;2;10;3;2;2;1;2;3; 
180;2;3;10;1;4;10;5;2;2;1;2;2; 
180;2;3;10;2;3;8;3;2;2;1;2;3; 
180;3;1;0;1;3;0;7;2;2;1;2;1; 
180;3;1;4;2;2;8;3;2;2;3;6;1; 
180;3;1;5;2;2;0;6;1;2;2;4;1; 
180;3;2;1;3;4;3;5;1;2;3;6;1; 
180;3;2;10;3;1;10;2;2;2;2;3;1; 
180;3;3;0;1;2;7;7; ;1;2;4;2;1
180;3;3;4;4;4; ;5;1;1;2;3;3;1
180;3;3;5;3;2;3;5;1;2;1;1;3; 
180;3;4;5;3;1;5;5;2;2;1;1;3;2
180;4;1;5;2;3;0;5; ;2;3;5;1; 
180;4;2;1;2; ;2;4;1;2;2;4;3; 
180;4;2;2;2;2;8;3;1;2;3;6;2; 
180;4;3;7;4;3;8;3;2;2;2;3;2;2
180;5;1;2;2;3;3;5;2;2;3;6;1; 
180;5;1;3;2;2; ; ;2;2;2;4;1; 
180;5;1;3;2;2;1;6;1;2;3;6;1; 
180;5;1;3;2;3;0;5;2;2;2;3;1; 
180;5;1;3;2;3;1;6;2;2;3;6;3; 
180;5;1;4;2;4;1;7;1;1;3;6;1;1
180;5;1;4;4;2;1;6;1;2;3;6;1; 
180;5;1;5;2;2;9;3;2;2;3;6;3; 
180;5;1;5;3;3;2;7;2;2;2;4;2; 
180;5;1;5;5;3;5;6; ;1;3;5;3;1
180;5;1;6;3;2;0;7;1;2;2;3;1; 
180;5;1;6;3;3;3;5;1;1;2;4;2;1
180;5;1;8;1;2;0;7;1;2;3;5;1; 
180;5;1;8;1;2;3;5; ;2;3;6;3; 
180;5;1;9;1;3;5;6;2;2;2;3; ; 
180;5;1;9;2;2;8;3;2;2;1;1;2;2
180;5;1;10;5;3;10;3;2;2;3;6;3; 
180;5;2; ;1;3;6;6;1;2;3;6;2; 
180;5;2; ;3;1; ;6; ;2;2;4;3; 
180;5;2;0;1;4;2;3;2;2;1;1;2; 
180;5;2;0;2;3;6;3;2;2;2;4;3; 
180;5;2;1;2;4;1;7;1;2;3;6;1; 
180;5;2;2;2;3;6;6; ; ; ; ; ; 
180;5;2;3;2;3;10;3;2;2;2;4;2; 
180;5;2;3;4;2;2;5;2;2;3;6;1; 
180;5;2;3;5;3;0;7;2;2;3;6;1; 
180;5;2;5;1;1;0;5; ;2;2;3;2;2
180;5;2;5;1;1;8;3;2;2;2;4;1; 
180;5;2;5;1;2;10;3;2;2;2;3;2; 
180;5;2;5;3;1;3;7;1;2;2;4;1; 
180;5;2;5;3;2;3;5;2;2;3;6;3; 
180;5;2;5;3;2;10;3;2;2;1;2;3; 
180;5;2;5;4;2;2;5;2;2;3;6;2; 
180;5;2;6;2;2;5;5;2;2;2;4;2; 
180;5;2;7;4;2;6;3;2;2;3;6;1; 
180;5;2;7;4;3;7;3;1;2;3;6;1;2
180;5;2;10;1;1;10;3;2;2;2;3;3; 
180;5;2;10;2;3;10;4;2;2;1;2;2; 
180;5;2;10;3;3;10;2;2;2;2;3;1; 
180;5;3;5;1;2;7;3;1;2;1;2;3;2
180;5;3;5;1;2;9;2; ;2;2;4;3;2
180;5;3;5;2;2;5;5; ; ;3;6;1; 
180;5;3;5;2;4;2;7;2;2;3;6;2; 
180;5;3;5;3;2;0;7;2;2;3;5;2; 
180;5;3;6;3;2;5;3;2;2;3;5;2; 
180;5;3;10;1;4;8;3;2;2;3;6;1; 
195;1;2;6;1;4;10;3;2;2;1;1;3; 
195;2;1;10;1;3;7;3;1;2;1;2;3; 
195;5;1;5;3;2;2;7;1;1;3;5;1;1
200; ;2;10;1;3;10;3;2;2;2;4;3; 
200;1;1;10;1;3;10;2;2;2;1;2;3; 
200;3;2;5;3;4;5;4; ; ; ; ; ; 
200;5;2;10;2;3;9;3;2;2;3;5;1; 
210;1;1;0;2;1;0;7;2;2;3;6;1; 
210;1;1;5;3;2;4;6; ; ;3;6;3; 
210;1;1;8;1;2;8;3;2;2;1;2;3; 
210;1;1;10;1;2;9;4;2;2;1;1;3;2
210;1;1;10;1;3;10;1;2;2;2;3;3; 
210;1;1;10;1;4;4;5;2;2;1;2;1; 
210;1;2;4;3;2;10;3;2;2;2;3;3; 
210;1;2;10;2;4;9;3;2;2;1;1;3; 
210;1;3;5;2;3;4;6;2;2;2;4;3; 
210;1;3;5;3; ; ; ;2;2;1;2;3; 
210;1;3;5;3;3;10;1;2;2;1;1;3; 
210;1;3;10;2;3;10;1;2;2;1;2;2; 
210;2;2;5;1;3;10;2;2;2;2;3;1; 
210;2;2;5;3;2;5;5;2;2;3;6;2; 
210;2;3;5;1;2;5;5;2;2;1;1;3; 
210;2;3;8;1;4;5;5;1;2;1;2;2; 
210;3;1;4;2;2;3;6;2;2;2;4;2; 
210;3;2;2;2;3;3;5;2;2;1;2;3; 
210;3;2;5;4;3;0;6;2;2;1;2;3; 
210;3;2;8;2;3;5;3;2;2;3;6;3; 
210;3;2;8;2;4;5;3;2;2;1;2;3; 
210;3;2;8;4;3;8;3;2;2;1;2;3;2
210;4;1;6;1;2;0;7;1;1;3;6;1;1
210;4;2;0;3;2;3;5;2;2;2;3;2; 
210;5;1;0;1;3;4;3;2;2;2;4;2; 
210;5;1;0;4;3;0;7;1;2;2;3;3; 
210;5;1;4;3;4;6;3;2;2;2;4;2; 
210;5;1;5;1;3;5;5;2;1;1;2;1;1
210;5;1;5;1;5;10;3;2;2;2;3;3; 
210;5;1;5;4;2;2;6;1;1;3;6;1;1
210;5;1;10;2;1;8;3;2;2;2;3;2; 
210;5;1;10;2;2;9;3;2;2;1;2;1; 
210;5;1;10;2;3;8;3;2;2;2;3;2; 
210;5;2;2;4;2;5;5;2;2;3;6;2; 
210;5;2;3;1;3;7;3;2;2;3;6;1; 
210;5;2;3;3;2;10;3;2;2;1;2;2; 
210;5;2;4;3;3;0;7;1;1;2;4;1;1
210;5;2;5;2;3;7;6;2;2;2;3;1; 
210;5;2;9; ;3;6; ;2;2;2;4;1; 
210;5;2;10;2;3;3;5;2;2;2;4;1; 
210;5;3;0;1;2;2;5;2;2;2;4;2; 
210;5;3;7;2;2;2;5;2;2;2;4;2; 
210;5;4;10;2;1;5;3;2;2;2;4;3;2
220;5;1;10;2;3; ;3;2;2;2;3;2; 
220;5;2;5;2;3;3;5;2;1;1;1;1;1
230;2;2;4;3;2; ;5;2;2;1;2;1; 
230;2;2;10;1;3;5;3;2;1;3;6;2;1
230;2;3;4;1;2;8;3;2;2;1;2;2; 
230;3;2; ;4;2;3;6;2;1;2;3;2;1
230;5;1;1;5;1;0;7;2;2;3;6;2; 
230;5;2; ;1;3;10;5;2;2;1;2;3; 
230;5;2;0;2;3;3;4;2;2;1;2;2; 
240;1;1;5;1;5;4;5;2;2;1;1;3; 
240;1;1;10;1;3;10;4;2;2;1;1;3; 
240;1;1;10;3;3;2;6;2;2;1;2;3; 
240;1;2;3;3;3; ; ;2;2;2;3;3; 
240;1;2;5;3;3;5;3;2;2;1;1;3; 
240;1;3;5;2;2;10;2;2;2;1;1;2;2
240;1;3;8;2;3;5;3;2;2;1;1;2; 
240;1;3;10;2;3;9;4;2;2;1;1;3;2
240;2;1;5;2;3;8;3;2;2;1;2;3; 
240;2;2; ;3;3;6;6;2;2;2;4;2; 
240;2;2;5;2;2;6;5;2;2;2;3;1; 
240;2;2;8;2;3;5;4;2;2;1;2;3; 
240;2;2;9;2;2; ;3;2;2;2;4;3; 
240;3;3; ;1;2;3;4;2;2;1;2;3; 
240;4;1;4;2;2;8;6;2;1;3;6;1;1
240;4;2;6;2;3;9;3;2;2;2;4;3;2
240;5;1; ;1;3;0;7;1;2;3;5;1; 
240;5;1;0;4;2;5;6;2;2;3;5;2; 
240;5;1;4;2;2;2;7;2;2;2;4;2; 
240;5;1;4;3;2;4;4;1;2;3;6;1; 
240;5;1;4;4;2;3;4;1;2;3;5;1; 
240;5;1;5;2;3;3;7;1;2;3;6;1; 
240;5;1;5;2;4;0;6;2;1;3;6;3;1
240;5;1;7;2;3;7;1;2;2;2;3;2; 
240;5;1;10;5;1;8;3; ; ;3;5;1; 
240;5;2;3;2;2;3;5;1;2;3;5;1; 
240;5;2;4;2;3;0;7; ;2;2;4;2; 
240;5;2;5;2;1;1;6;2;2;3;6;1;2
240;5;2;5;2;2;5;5;2;2;2;3;2; 
240;5;2;7;4;3;8;4;2;2;3;6;1; 
240;5;2;9;3;2;10;3;2;2;1;1;3;2
240;5;2;10;1;1;8;4;2;2;3;5;1;2
240;5;2;10;1;2;8;3;2;2;3;6;2; 
240;5;2;10;1;2;8;4;1;2;2;3;2; 
240;5;2;10;1;4;8;3;2;2;1;2;3; 
240;5;2;10;3;2;9;3;2;2;2;4;3; 
240;5;2;10;4;1;8;3;2;2;3;6;2; 
240;5;3; ;3;2;4;5;1;2;1;1;1;2
240;5;3; ;3;4;5;4;2;2;3;6;2; 
240;5;3;4;3;2;2;6;2;1;3;6;1;1
240;5;3;5;3;2;5;4;1;2;2;4;3; 
240;5;3;8;1;2;8;4;2;2;1;2;3; 
250;5;2;6;3;2;6;3;2;2;3;6;1; 
255;1;2;10;2;3;7;3;2;2;2;4;1; 
255;5;3;1;1;2;5;5;2;2;2;3;2; 
260;1;1;0;1;2;10;5;2;2;1;2;2; 
260;1;3;10;1;4;8;3;2;1;1;1;1;1
